player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds
00-0015082,Akili Smith,QB,2000,4,REG,2000_04_CIN_BAL,CIN,BAL,1,1,8,0,0,2,-5,0,0,0
00-0015165,Emmitt Smith,RB,2000,4,REG,2000_04_SF_DAL,DAL,SF,0,0,0,0,0,0,0,11,31,1
00-0015242,Lamar Smith,RB,2000,4,REG,2000_04_NE_MIA,MIA,NE,0,0,0,0,0,0,0,20,42,0
00-0015523,Duce Staley,RB,2000,4,REG,2000_04_PHI_NO,PHI,NO,0,0,0,0,0,0,0,18,44,0
00-0015601,Aaron Stecker,RB,2000,4,REG,2000_04_NYJ_TB,TB,NYJ,0,0,0,0,0,0,0,1,-2,0
00-0015698,James Stewart,RB,2000,4,REG,2000_04_DET_CHI,DET,CHI,0,0,0,0,0,0,0,23,71,1
00-0015700,Kordell Stewart,QB,2000,4,REG,2000_04_TEN_PIT,PIT,TEN,1,4,6,0,0,0,0,2,17,1
00-0016098,Fred Taylor,RB,2000,4,REG,2000_04_JAX_IND,JAX,IND,0,0,0,0,0,0,0,14,57,0
00-0016193,Vinny Testaverde,QB,2000,4,REG,2000_04_NYJ_TB,NYJ,TB,22,42,181,1,3,0,0,5,-1,0
00-0016331,Thurman Thomas,RB,2000,4,REG,2000_04_NE_MIA,MIA,NE,0,0,0,0,0,0,0,4,37,0
00-0016550,Amani Toomer,WR,2000,4,REG,2000_04_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,1,5,0
00-0017200,Kurt Warner,QB,2000,4,REG,2000_04_STL_ATL,LA,ATL,12,19,336,4,1,3,-15,2,-3,0
00-0017209,Chris Warren,RB,2000,4,REG,2000_04_SF_DAL,DAL,SF,0,0,0,0,0,0,0,1,18,0
00-0017303,Justin Watson,RB,2000,4,REG,2000_04_STL_ATL,LA,ATL,0,0,0,0,0,0,0,2,2,0
00-0017322,Ricky Watters,RB,2000,4,REG,2000_04_SEA_SD,SEA,LAC,0,0,0,0,0,0,0,16,67,0
00-0017486,Tyrone Wheatley,RB,2000,4,REG,2000_04_CLE_OAK,LV,CLE,0,0,0,0,0,0,0,21,63,2
00-0017915,Ricky Williams,RB,2000,4,REG,2000_04_PHI_NO,NO,PHI,0,0,0,0,0,0,0,20,103,0
00-0019028,Herbert Goodman,RB,2000,4,REG,2000_04_GB_ARI,GB,ARI,0,0,0,0,0,0,0,2,4,0
00-0019238,Jonas Lewis,RB,2000,4,REG,2000_04_SF_DAL,SF,DAL,0,0,0,0,0,0,0,1,6,0
00-0019442,Clint Stoerner,QB,2000,4,REG,2000_04_SF_DAL,DAL,SF,3,5,53,1,0,2,-21,0,0,0
00-0019471,Frank Moreau,RB,2000,4,REG,2000_04_KC_DEN,KC,DEN,0,0,0,0,0,0,0,6,8,0
00-0019553,Spergon Wynn,QB,2000,4,REG,2000_04_CLE_OAK,CLE,LV,2,5,15,0,0,1,-3,0,0,0
00-0019594,Mike Anderson,RB,2000,4,REG,2000_04_KC_DEN,DEN,KC,0,0,0,0,0,0,0,22,85,1
00-0019604,R.Jay Soward,WR,2000,4,REG,2000_04_JAX_IND,JAX,IND,0,0,0,0,0,0,0,1,0,0
00-0019609,Travis Prentice,RB,2000,4,REG,2000_04_CLE_OAK,CLE,LV,0,0,0,0,0,0,0,3,1,0
00-0019614,Michael Wiley,RB,2000,4,REG,2000_04_SF_DAL,DAL,SF,0,0,0,0,0,0,0,1,1,0
00-0019641,Thomas Jones,RB,2000,4,REG,2000_04_GB_ARI,ARI,GB,0,0,0,0,0,0,0,10,24,0
00-0019643,Ron Dayne,RB,2000,4,REG,2000_04_WAS_NYG,NYG,WAS,0,0,0,0,0,0,0,5,23,0
00-0019647,Shaun Alexander,RB,2000,4,REG,2000_04_SEA_SD,SEA,LAC,0,0,0,0,0,0,0,3,19,0
00-0019693,Jamal Lewis,RB,2000,4,REG,2000_04_CIN_BAL,BAL,CIN,0,0,0,0,0,0,0,25,116,1
00-0019709,Chris Redman,QB,2000,4,REG,2000_04_CIN_BAL,BAL,CIN,2,3,19,0,0,0,0,1,0,0
00-0000104,Troy Aikman,QB,2000,5,REG,2000_05_DAL_CAR,DAL,CAR,15,23,131,0,2,2,-13,2,2,0
00-0000210,James Allen,RB,2000,5,REG,2000_05_CHI_GB,CHI,GB,0,0,0,0,0,0,0,24,72,0
00-0000251,Mike Alstott,FB,2000,5,REG,2000_05_TB_WAS,TB,WAS,0,0,0,0,0,0,0,15,46,1
00-0000279,Kimble Anders,RB,2000,5,REG,2000_05_SEA_KC,KC,SEA,0,0,0,0,0,0,0,7,45,0
00-0000316,Jamal Anderson,RB,2000,5,REG,2000_05_ATL_PHI,ATL,PHI,0,0,0,0,0,0,0,19,47,0
00-0000552,Obafemi Ayanbadejo,RB,2000,5,REG,2000_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,2,8,0
00-0000722,Tony Banks,QB,2000,5,REG,2000_05_BAL_CLE,BAL,CLE,18,34,169,0,1,1,-9,1,0,0
00-0000745,Tiki Barber,RB,2000,5,REG,2000_05_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,5,2,0
00-0000865,Charlie Batch,QB,2000,5,REG,2000_05_MIN_DET,DET,MIN,25,44,239,1,1,2,-13,1,5,1
00-0000871,Mario Bates,RB,2000,5,REG,2000_05_MIN_DET,DET,MIN,0,0,0,0,0,0,0,4,1,1
00-0000942,Fred Beasley,FB,2000,5,REG,2000_05_ARI_SF,SF,ARI,0,0,0,0,0,0,0,5,17,0
00-0001098,Brandon Bennett,RB,2000,5,REG,2000_05_MIA_CIN,CIN,MIA,0,0,0,0,0,0,0,7,35,0
00-0001215,Jerome Bettis,RB,2000,5,REG,2000_05_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,28,97,2
00-0001218,Steve Beuerlein,QB,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,17,29,161,0,0,1,-8,4,22,0
00-0001224,Tim Biakabutuka,RB,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,0,0,0,0,0,0,0,20,86,1
00-0001272,Michael Bishop,QB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,2,0,0
00-0001361,Drew Bledsoe,QB,2000,5,REG,2000_05_NE_DEN,NE,DEN,18,27,271,4,1,3,-11,4,-2,0
00-0002110,Mark Brunell,QB,2000,5,REG,2000_05_PIT_JAX,JAX,PIT,15,32,137,0,1,7,-45,1,2,0
00-0002159,Shawn Bryson,RB,2000,5,REG,2000_05_IND_BUF,BUF,IND,0,0,0,0,0,0,0,11,43,0
00-0002713,Tony Carter,RB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,1,-1,0
00-0002846,Larry Centers,FB,2000,5,REG,2000_05_TB_WAS,WAS,TB,0,0,0,0,0,0,0,1,2,0
00-0002876,Chris Chandler,QB,2000,5,REG,2000_05_ATL_PHI,ATL,PHI,14,34,151,0,1,2,-17,1,1,0
00-0003136,Mike Cloud,RB,2000,5,REG,2000_05_SEA_KC,KC,SEA,0,0,0,0,0,0,0,6,36,1
00-0003292,Kerry Collins,QB,2000,5,REG,2000_05_NYG_TEN,NYG,TEN,17,36,197,2,3,1,-6,3,19,0
00-0003344,Greg Comella,RB,2000,5,REG,2000_05_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,1,4,0
00-0003535,Tim Couch,QB,2000,5,REG,2000_05_BAL_CLE,CLE,BAL,20,35,203,0,3,0,0,0,0,0
00-0003739,Daunte Culpepper,QB,2000,5,REG,2000_05_MIN_DET,MIN,DET,17,29,269,3,0,2,-8,7,29,0
00-0004052,Stephen Davis,RB,2000,5,REG,2000_05_TB_WAS,WAS,TB,0,0,0,0,0,0,0,28,141,1
00-0004054,Terrell Davis,RB,2000,5,REG,2000_05_NE_DEN,DEN,NE,0,0,0,0,0,0,0,9,24,0
00-0004200,Autry Denson,RB,2000,5,REG,2000_05_MIA_CIN,MIA,CIN,0,0,0,0,0,0,0,8,32,0
00-0004304,Corey Dillon,RB,2000,5,REG,2000_05_MIA_CIN,CIN,MIA,0,0,0,0,0,0,0,22,110,0
00-0004640,Warrick Dunn,RB,2000,5,REG,2000_05_TB_WAS,TB,WAS,0,0,0,0,0,0,0,10,3,0
00-0004768,Marc Edwards,FB,2000,5,REG,2000_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,2,9,0
00-0004916,Curtis Enis,RB,2000,5,REG,2000_05_CHI_GB,CHI,GB,0,0,0,0,0,0,0,1,3,0
00-0005091,Kevin Faulk,RB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,9,40,0
00-0005092,Marshall Faulk,RB,2000,5,REG,2000_05_SD_STL,LA,LAC,0,0,0,0,0,0,0,7,55,0
00-0005106,Brett Favre,QB,2000,5,REG,2000_05_CHI_GB,GB,CHI,31,48,333,3,1,2,-13,0,0,0
00-0005110,Jermaine Fazande,RB,2000,5,REG,2000_05_SD_STL,LAC,LA,0,0,0,0,0,0,0,8,19,1
00-0005180,Jay Fiedler,QB,2000,5,REG,2000_05_MIA_CIN,MIA,CIN,14,21,155,2,1,2,-12,4,45,0
00-0005324,Terrell Fletcher,RB,2000,5,REG,2000_05_SD_STL,LAC,LA,0,0,0,0,0,0,0,4,23,1
00-0005348,Chris Floyd,FB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,1,0,0
00-0005361,William Floyd,FB,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,0,0,0,0,0,0,0,2,1,0
00-0005620,Chris Fuamatu-Ma'afala,RB,2000,5,REG,2000_05_PIT_JAX,PIT,JAX,0,0,0,0,0,0,0,7,51,1
00-0005755,Jeff Garcia,QB,2000,5,REG,2000_05_ARI_SF,SF,ARI,22,33,220,1,0,1,-5,6,36,0
00-0005779,Charlie Garner,RB,2000,5,REG,2000_05_ARI_SF,SF,ARI,0,0,0,0,0,0,0,21,77,2
00-0005883,Eddie George,RB,2000,5,REG,2000_05_NYG_TEN,TEN,NYG,0,0,0,0,0,0,0,35,125,1
00-0006300,Elvis Grbac,QB,2000,5,REG,2000_05_SEA_KC,KC,SEA,16,27,256,2,0,2,-14,2,2,0
00-0006305,Ahman Green,RB,2000,5,REG,2000_05_CHI_GB,GB,CHI,0,0,0,0,0,0,0,3,20,0
00-0006355,Trent Green,QB,2000,5,REG,2000_05_SD_STL,LA,LAC,3,4,75,1,0,0,0,3,-3,0
00-0006423,Brian Griese,QB,2000,5,REG,2000_05_NE_DEN,DEN,NE,31,50,361,1,1,4,-35,6,29,0
00-0006808,Jim Harbaugh,QB,2000,5,REG,2000_05_SD_STL,LAC,LA,27,40,348,2,1,3,-15,1,0,0
00-0007546,James Hodgins,RB,2000,5,REG,2000_05_SD_STL,LA,LAC,0,0,0,0,0,0,0,1,3,0
00-0007661,Priest Holmes,RB,2000,5,REG,2000_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,20,82,0
00-0008060,Raghib Ismail,WR,2000,5,REG,2000_05_DAL_CAR,DAL,CAR,0,0,0,0,0,0,0,1,0,0
00-0008241,Edgerrin James,RB,2000,5,REG,2000_05_IND_BUF,IND,BUF,0,0,0,0,0,0,0,19,60,0
00-0008442,Brad Johnson,QB,2000,5,REG,2000_05_TB_WAS,WAS,TB,20,32,207,1,0,3,-22,2,2,0
00-0008454,Charles Johnson,WR,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,0,0,0,0,0,0,0,1,1,0
00-0008529,J.J. Johnson,RB,2000,5,REG,2000_05_MIA_CIN,MIA,CIN,0,0,0,0,0,0,0,5,16,0
00-0008566,Lee Johnson,P,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,1,-1,0
00-0008612,Rob Johnson,QB,2000,5,REG,2000_05_IND_BUF,BUF,IND,21,32,246,1,0,4,-31,5,41,0
00-0009007,Danny Kanell,QB,2000,5,REG,2000_05_ATL_PHI,ATL,PHI,1,1,5,0,0,0,0,0,0,0
00-0009163,Eddie Kennison,WR,2000,5,REG,2000_05_CHI_GB,CHI,GB,0,0,0,0,0,0,0,1,52,0
00-0009266,Shaun King,QB,2000,5,REG,2000_05_TB_WAS,TB,WAS,19,38,202,1,1,4,-19,3,23,0
00-0009311,Jon Kitna,QB,2000,5,REG,2000_05_SEA_KC,SEA,KC,17,28,140,1,1,5,-37,7,15,0
00-0009323,Jimmy Kleinsasser,TE,2000,5,REG,2000_05_MIN_DET,MIN,DET,0,0,0,0,0,0,0,1,4,0
00-0009829,Dorsey Levens,RB,2000,5,REG,2000_05_CHI_GB,GB,CHI,0,0,0,0,0,0,0,11,24,0
00-0009960,Jonathan Linton,FB,2000,5,REG,2000_05_IND_BUF,BUF,IND,0,0,0,0,0,0,0,13,58,0
00-0010346,Peyton Manning,QB,2000,5,REG,2000_05_IND_BUF,IND,BUF,16,27,187,2,1,1,-3,5,21,0
00-0010436,Cecil Martin,RB,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,0,0,0,0,0,0,0,1,0,0
00-0010455,Jamie Martin,QB,2000,5,REG,2000_05_PIT_JAX,JAX,PIT,8,13,88,1,0,0,0,0,0,0
00-0011022,Donovan McNabb,QB,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,30,44,311,2,1,1,-4,6,61,0
00-0011024,Steve McNair,QB,2000,5,REG,2000_05_NYG_TEN,TEN,NYG,24,35,293,3,0,2,-9,4,21,0
00-0011044,Cade McNown,QB,2000,5,REG,2000_05_CHI_GB,CHI,GB,11,20,203,2,0,5,-11,10,51,1
00-0011399,Brian Mitchell,RB,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,0,0,0,0,0,0,0,2,105,1
00-0011754,Randy Moss,WR,2000,5,REG,2000_05_MIN_DET,MIN,DET,0,0,0,0,0,0,0,1,-1,0
00-0011795,Muhsin Muhammad,WR,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,0,0,0,0,0,0,0,1,4,0
00-0011869,Adrian Murrell,RB,2000,5,REG,2000_05_TB_WAS,WAS,TB,0,0,0,0,0,0,0,1,0,0
00-0012726,Doug Pederson,QB,2000,5,REG,2000_05_BAL_CLE,CLE,BAL,1,1,4,0,0,0,0,0,0,0
00-0013013,Michael Pittman,RB,2000,5,REG,2000_05_ARI_SF,ARI,SF,0,0,0,0,0,0,0,11,72,0
00-0013042,Jake Plummer,QB,2000,5,REG,2000_05_ARI_SF,ARI,SF,24,41,239,1,0,0,0,3,18,0
00-0013622,Errict Rhett,RB,2000,5,REG,2000_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,4,1,0
00-0013694,Tony Richardson,FB,2000,5,REG,2000_05_SEA_KC,KC,SEA,0,0,0,0,0,0,0,11,53,0
00-0014733,Harold Shaw,FB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,3,3,0
00-0015063,Torrance Small,WR,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,0,1,0,0,1,0,0,0,0,0
00-0015082,Akili Smith,QB,2000,5,REG,2000_05_MIA_CIN,CIN,MIA,20,38,178,1,0,3,-19,5,43,0
00-0015165,Emmitt Smith,RB,2000,5,REG,2000_05_DAL_CAR,DAL,CAR,0,0,0,0,0,0,0,24,132,1
00-0015242,Lamar Smith,RB,2000,5,REG,2000_05_MIA_CIN,MIA,CIN,0,0,0,0,0,0,0,12,66,1
00-0015286,Robert Smith,RB,2000,5,REG,2000_05_MIN_DET,MIN,DET,0,0,0,0,0,0,0,16,134,1
00-0015523,Duce Staley,RB,2000,5,REG,2000_05_ATL_PHI,PHI,ATL,0,0,0,0,0,0,0,11,28,0
00-0015698,James Stewart,RB,2000,5,REG,2000_05_MIN_DET,DET,MIN,0,0,0,0,0,0,0,20,123,0
00-0015700,Kordell Stewart,QB,2000,5,REG,2000_05_PIT_JAX,PIT,JAX,10,16,132,0,1,2,-9,9,61,0
00-0016098,Fred Taylor,RB,2000,5,REG,2000_05_PIT_JAX,JAX,PIT,0,0,0,0,0,0,0,15,24,0
00-0016316,Robert Thomas,FB,2000,5,REG,2000_05_DAL_CAR,DAL,CAR,0,0,0,0,0,0,0,3,12,0
00-0016321,Rodney Thomas,RB,2000,5,REG,2000_05_NYG_TEN,TEN,NYG,0,0,0,0,0,0,0,4,6,0
00-0017127,Ken Walter,P,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,0,0,0,0,0,0,0,1,0,0
00-0017200,Kurt Warner,QB,2000,5,REG,2000_05_SD_STL,LA,LAC,24,30,390,4,0,2,-14,1,6,0
00-0017209,Chris Warren,RB,2000,5,REG,2000_05_DAL_CAR,DAL,CAR,0,0,0,0,0,0,0,8,27,0
00-0017303,Justin Watson,RB,2000,5,REG,2000_05_SD_STL,LA,LAC,0,0,0,0,0,0,0,14,102,1
00-0017322,Ricky Watters,RB,2000,5,REG,2000_05_SEA_KC,SEA,KC,0,0,0,0,0,0,0,16,97,0
00-0017892,Moe Williams,RB,2000,5,REG,2000_05_MIN_DET,MIN,DET,0,0,0,0,0,0,0,4,12,0
00-0018977,Maurice Smith,RB,2000,5,REG,2000_05_ATL_PHI,ATL,PHI,0,0,0,0,0,0,0,2,13,0
00-0019025,Ronney Jenkins,RB,2000,5,REG,2000_05_SD_STL,LAC,LA,0,0,0,0,0,0,0,2,6,0
00-0019100,Brad Hoover,FB,2000,5,REG,2000_05_DAL_CAR,CAR,DAL,0,0,0,0,0,0,0,1,6,0
00-0019455,Peter Warrick,WR,2000,5,REG,2000_05_MIA_CIN,CIN,MIA,0,0,0,0,0,0,0,1,3,0
00-0019484,Sammy Morris,RB,2000,5,REG,2000_05_IND_BUF,BUF,IND,0,0,0,0,0,0,0,4,28,0
00-0019594,Mike Anderson,RB,2000,5,REG,2000_05_NE_DEN,DEN,NE,0,0,0,0,0,0,0,6,26,0
00-0019609,Travis Prentice,RB,2000,5,REG,2000_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,7,13,0
00-0019641,Thomas Jones,RB,2000,5,REG,2000_05_ARI_SF,ARI,SF,0,0,0,0,0,0,0,10,36,1
00-0019643,Ron Dayne,RB,2000,5,REG,2000_05_NYG_TEN,NYG,TEN,0,0,0,0,0,0,0,3,-1,0
00-0019647,Shaun Alexander,RB,2000,5,REG,2000_05_SEA_KC,SEA,KC,0,0,0,0,0,0,0,11,74,1
00-0019693,Jamal Lewis,RB,2000,5,REG,2000_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,13,86,0
00-0019721,Travis Taylor,WR,2000,5,REG,2000_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,1,12,0
00-0019722,J.R. Redmond,RB,2000,5,REG,2000_05_NE_DEN,NE,DEN,0,0,0,0,0,0,0,6,15,0
00-0000210,James Allen,RB,2000,6,REG,2000_06_NO_CHI,CHI,NO,0,0,0,0,0,0,0,10,24,0
00-0000251,Mike Alstott,FB,2000,6,REG,2000_06_TB_MIN,TB,MIN,0,1,0,0,0,0,0,6,10,0
00-0000316,Jamal Anderson,RB,2000,6,REG,2000_06_NYG_ATL,ATL,NYG,0,0,0,0,0,0,0,12,12,0
00-0000339,Richie Anderson,FB,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,0,0,0,0,0,0,0,1,3,0
00-0000534,Darnell Autry,RB,2000,6,REG,2000_06_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,7,15,0
00-0000552,Obafemi Ayanbadejo,RB,2000,6,REG,2000_06_BAL_JAX,BAL,JAX,0,0,0,0,0,0,0,2,8,0
00-0000722,Tony Banks,QB,2000,6,REG,2000_06_BAL_JAX,BAL,JAX,17,39,154,0,0,2,-16,3,6,0
00-0000745,Tiki Barber,RB,2000,6,REG,2000_06_NYG_ATL,NYG,ATL,0,0,0,0,0,0,0,14,50,0
00-0000865,Charlie Batch,QB,2000,6,REG,2000_06_GB_DET,DET,GB,13,26,199,3,1,3,-20,2,6,0
00-0000871,Mario Bates,RB,2000,6,REG,2000_06_GB_DET,DET,GB,0,0,0,0,0,0,0,1,0,0
00-0000942,Fred Beasley,FB,2000,6,REG,2000_06_OAK_SF,SF,LV,0,0,0,0,0,0,0,3,1,0
00-0001098,Brandon Bennett,RB,2000,6,REG,2000_06_TEN_CIN,CIN,TEN,0,0,0,0,0,0,0,1,1,0
00-0001215,Jerome Bettis,RB,2000,6,REG,2000_06_PIT_NYJ,PIT,NYJ,0,0,0,0,0,0,0,25,107,1
00-0001218,Steve Beuerlein,QB,2000,6,REG,2000_06_SEA_CAR,CAR,SEA,27,39,332,2,1,2,-10,1,3,0
00-0001224,Tim Biakabutuka,RB,2000,6,REG,2000_06_SEA_CAR,CAR,SEA,0,0,0,0,0,0,0,23,103,0
00-0001272,Michael Bishop,QB,2000,6,REG,2000_06_IND_NE,NE,IND,1,1,44,1,0,0,0,1,-6,0
00-0001335,Jeff Blake,QB,2000,6,REG,2000_06_NO_CHI,NO,CHI,18,25,232,3,1,2,-15,12,66,0
00-0001361,Drew Bledsoe,QB,2000,6,REG,2000_06_IND_NE,NE,IND,15,23,142,2,0,3,-21,2,15,0
00-0001532,David Boston,WR,2000,6,REG,2000_06_CLE_ARI,ARI,CLE,0,0,0,0,0,0,0,1,24,0
00-0001823,Aaron Brooks,QB,2000,6,REG,2000_06_NO_CHI,NO,CHI,0,0,0,0,0,0,0,3,-2,0
00-0002110,Mark Brunell,QB,2000,6,REG,2000_06_BAL_JAX,JAX,BAL,18,28,167,0,2,3,-7,8,32,0
00-0002846,Larry Centers,FB,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,2,0,0
00-0002876,Chris Chandler,QB,2000,6,REG,2000_06_NYG_ATL,ATL,NYG,8,12,89,0,1,1,-9,0,0,0
00-0003292,Kerry Collins,QB,2000,6,REG,2000_06_NYG_ATL,NYG,ATL,14,25,151,0,2,0,0,4,5,0
00-0003344,Greg Comella,RB,2000,6,REG,2000_06_NYG_ATL,NYG,ATL,0,0,0,0,0,0,0,2,1,0
00-0003535,Tim Couch,QB,2000,6,REG,2000_06_CLE_ARI,CLE,ARI,16,22,138,0,0,1,-2,1,1,0
00-0003700,Germane Crowell,WR,2000,6,REG,2000_06_GB_DET,DET,GB,0,0,0,0,0,0,0,1,12,0
00-0003739,Daunte Culpepper,QB,2000,6,REG,2000_06_TB_MIN,MIN,TB,15,19,231,2,1,6,-24,7,35,1
00-0004052,Stephen Davis,RB,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,23,84,1
00-0004304,Corey Dillon,RB,2000,6,REG,2000_06_TEN_CIN,CIN,TEN,0,0,0,0,0,0,0,15,95,1
00-0004640,Warrick Dunn,RB,2000,6,REG,2000_06_TB_MIN,TB,MIN,0,0,0,0,0,0,0,10,32,0
00-0004673,Tim Dwight,WR,2000,6,REG,2000_06_NYG_ATL,ATL,NYG,0,0,0,0,0,0,0,2,1,0
00-0004780,Troy Edwards,WR,2000,6,REG,2000_06_PIT_NYJ,PIT,NYJ,0,0,0,0,0,0,0,1,15,0
00-0005091,Kevin Faulk,RB,2000,6,REG,2000_06_IND_NE,NE,IND,0,0,0,0,0,0,0,12,64,0
00-0005106,Brett Favre,QB,2000,6,REG,2000_06_GB_DET,GB,DET,27,43,293,2,3,4,-23,0,0,0
00-0005110,Jermaine Fazande,RB,2000,6,REG,2000_06_DEN_SD,LAC,DEN,0,0,0,0,0,0,0,14,61,0
00-0005324,Terrell Fletcher,RB,2000,6,REG,2000_06_DEN_SD,LAC,DEN,0,0,0,0,0,0,0,2,0,0
00-0005361,William Floyd,FB,2000,6,REG,2000_06_SEA_CAR,CAR,SEA,0,0,0,0,0,0,0,4,10,0
00-0005620,Chris Fuamatu-Ma'afala,RB,2000,6,REG,2000_06_PIT_NYJ,PIT,NYJ,0,0,0,0,0,0,0,7,35,0
00-0005741,Rich Gannon,QB,2000,6,REG,2000_06_OAK_SF,LV,SF,21,43,310,2,1,1,-3,12,85,1
00-0005755,Jeff Garcia,QB,2000,6,REG,2000_06_OAK_SF,SF,LV,28,41,336,4,0,0,0,4,16,0
00-0005779,Charlie Garner,RB,2000,6,REG,2000_06_OAK_SF,SF,LV,0,0,0,0,0,0,0,24,109,0
00-0005883,Eddie George,RB,2000,6,REG,2000_06_TEN_CIN,TEN,CIN,0,0,0,0,0,0,0,36,181,1
00-0006305,Ahman Green,RB,2000,6,REG,2000_06_GB_DET,GB,DET,0,0,0,0,0,0,0,22,69,0
00-0006331,Jacquez Green,WR,2000,6,REG,2000_06_TB_MIN,TB,MIN,0,0,0,0,0,0,0,1,-1,0
00-0006423,Brian Griese,QB,2000,6,REG,2000_06_DEN_SD,DEN,LAC,27,40,235,3,0,2,-27,1,7,0
00-0006482,Clif Groce,FB,2000,6,REG,2000_06_TEN_CIN,CIN,TEN,0,0,0,0,0,0,0,1,0,0
00-0006808,Jim Harbaugh,QB,2000,6,REG,2000_06_DEN_SD,LAC,DEN,18,43,237,1,3,4,-25,2,3,0
00-0006989,Raymont Harris,RB,2000,6,REG,2000_06_DEN_SD,DEN,LAC,0,0,0,0,0,0,0,2,0,0
00-0007389,Skip Hicks,RB,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,1,3,1
00-0007468,Ike Hilliard,WR,2000,6,REG,2000_06_NYG_ATL,NYG,ATL,0,0,0,0,0,0,0,1,17,0
00-0007661,Priest Holmes,RB,2000,6,REG,2000_06_BAL_JAX,BAL,JAX,0,0,0,0,0,0,0,2,-6,0
00-0007744,Joe Horn,WR,2000,6,REG,2000_06_NO_CHI,NO,CHI,0,0,0,0,0,0,0,1,-3,0
00-0007834,Brock Huard,QB,2000,6,REG,2000_06_SEA_CAR,SEA,CAR,19,34,172,0,0,3,-26,0,0,0
00-0008241,Edgerrin James,RB,2000,6,REG,2000_06_IND_NE,IND,NE,0,0,0,0,0,0,0,24,75,0
00-0008391,Travis Jervey,RB,2000,6,REG,2000_06_OAK_SF,SF,LV,0,0,0,0,0,0,0,1,0,0
00-0008430,Anthony Johnson,RB,2000,6,REG,2000_06_BAL_JAX,JAX,BAL,0,0,0,0,0,0,0,1,7,0
00-0008442,Brad Johnson,QB,2000,6,REG,2000_06_WAS_PHI,WAS,PHI,25,36,289,0,1,3,-23,1,-1,0
00-0008566,Lee Johnson,P,2000,6,REG,2000_06_IND_NE,NE,IND,1,1,18,0,0,0,0,0,0,0
00-0009007,Danny Kanell,QB,2000,6,REG,2000_06_NYG_ATL,ATL,NYG,15,35,166,0,1,3,-21,0,0,0
00-0009038,Napoleon Kaufman,RB,2000,6,REG,2000_06_OAK_SF,LV,SF,0,0,0,0,0,0,0,6,29,0
00-0009266,Shaun King,QB,2000,6,REG,2000_06_TB_MIN,TB,MIN,26,40,295,0,0,2,-12,3,22,1
00-0009868,Jeff Lewis,QB,2000,6,REG,2000_06_SEA_CAR,CAR,SEA,0,0,0,0,0,0,0,1,-1,0
00-0009869,Jermaine Lewis,WR,2000,6,REG,2000_06_BAL_JAX,BAL,JAX,0,0,0,0,0,0,0,1,4,0
00-0010137,Ray Lucas,QB,2000,6,REG,2000_06_PIT_NYJ,NYJ,PIT,13,25,99,0,2,1,-5,3,31,0
00-0010292,Joel Makovicka,FB,2000,6,REG,2000_06_CLE_ARI,ARI,CLE,0,0,0,0,0,0,0,1,7,0
00-0010346,Peyton Manning,QB,2000,6,REG,2000_06_IND_NE,IND,NE,31,54,334,1,3,2,-10,1,7,0
00-0010436,Cecil Martin,RB,2000,6,REG,2000_06_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,2,10,0
