player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds
00-0003396,Curtis Conway,WR,2002,5,REG,2002_05_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,1,8,0
00-0003535,Tim Couch,QB,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,16,26,216,1,2,2,-25,2,14,0
00-0003663,Zack Crockett,RB,2002,5,REG,2002_05_OAK_BUF,LV,BUF,0,0,0,0,0,0,0,3,4,1
00-0004052,Stephen Davis,RB,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,0,0,0,0,0,0,0,18,90,1
00-0004304,Corey Dillon,RB,2002,5,REG,2002_05_CIN_IND,CIN,IND,0,0,0,0,0,0,0,23,164,2
00-0004541,Donald Driver,WR,2002,5,REG,2002_05_GB_CHI,GB,CHI,0,0,0,0,0,0,0,1,13,0
00-0004640,Warrick Dunn,RB,2002,5,REG,2002_05_TB_ATL,ATL,TB,0,0,0,0,0,0,0,9,14,0
00-0004768,Marc Edwards,FB,2002,5,REG,2002_05_NE_MIA,NE,MIA,0,0,0,0,0,0,0,1,1,0
00-0004774,Robert Edwards,RB,2002,5,REG,2002_05_NE_MIA,MIA,NE,0,0,0,0,0,0,0,4,13,0
00-0005091,Kevin Faulk,RB,2002,5,REG,2002_05_NE_MIA,NE,MIA,0,0,0,0,0,0,0,2,17,0
00-0005092,Marshall Faulk,RB,2002,5,REG,2002_05_STL_SF,LA,SF,0,0,0,0,0,0,0,18,73,0
00-0005106,Brett Favre,QB,2002,5,REG,2002_05_GB_CHI,GB,CHI,22,33,359,3,0,3,-26,1,1,0
00-0005180,Jay Fiedler,QB,2002,5,REG,2002_05_NE_MIA,MIA,NE,17,27,190,2,0,1,-8,3,18,1
00-0005324,Terrell Fletcher,RB,2002,5,REG,2002_05_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,1,14,0
00-0005741,Rich Gannon,QB,2002,5,REG,2002_05_OAK_BUF,LV,BUF,23,38,357,3,0,1,-4,11,29,1
00-0005755,Jeff Garcia,QB,2002,5,REG,2002_05_STL_SF,SF,LA,18,26,214,1,0,1,-7,2,12,1
00-0005779,Charlie Garner,RB,2002,5,REG,2002_05_OAK_BUF,LV,BUF,0,0,0,0,0,0,0,8,94,1
00-0005816,Olandis Gary,RB,2002,5,REG,2002_05_SD_DEN,DEN,LAC,0,0,0,0,0,0,0,4,8,0
00-0005883,Eddie George,RB,2002,5,REG,2002_05_WAS_TEN,TEN,WAS,0,0,0,0,0,0,0,10,26,0
00-0006305,Ahman Green,RB,2002,5,REG,2002_05_GB_CHI,GB,CHI,0,0,0,0,0,0,0,27,107,0
00-0006355,Trent Green,QB,2002,5,REG,2002_05_KC_NYJ,KC,NYJ,23,33,296,2,1,1,-7,0,0,0
00-0006423,Brian Griese,QB,2002,5,REG,2002_05_SD_DEN,DEN,LAC,26,35,316,2,1,2,-16,5,2,0
00-0006777,Karl Hankton,WR,2002,5,REG,2002_05_ARI_CAR,CAR,ARI,0,0,0,0,0,0,0,1,2,0
00-0007180,Garrison Hearst,RB,2002,5,REG,2002_05_STL_SF,SF,LA,0,0,0,0,0,0,0,13,116,1
00-0007576,Kelly Holcomb,QB,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,13,23,180,2,2,0,0,2,9,0
00-0007661,Priest Holmes,RB,2002,5,REG,2002_05_KC_NYJ,KC,NYJ,0,0,0,0,0,0,0,23,152,1
00-0007744,Joe Horn,WR,2002,5,REG,2002_05_PIT_NO,NO,PIT,0,0,0,0,0,0,0,1,2,0
00-0008241,Edgerrin James,RB,2002,5,REG,2002_05_CIN_IND,IND,CIN,0,0,0,0,0,0,0,22,60,1
00-0008442,Brad Johnson,QB,2002,5,REG,2002_05_TB_ATL,TB,ATL,17,31,261,1,1,2,-8,1,2,0
00-0008568,Leon Johnson,RB,2002,5,REG,2002_05_GB_CHI,CHI,GB,0,0,0,0,0,0,0,1,0,0
00-0009288,Terry Kirby,RB,2002,5,REG,2002_05_OAK_BUF,LV,BUF,0,0,0,0,0,0,0,2,10,0
00-0009311,Jon Kitna,QB,2002,5,REG,2002_05_CIN_IND,CIN,IND,31,43,244,1,3,1,-7,0,0,0
00-0009417,Rob Konrad,FB,2002,5,REG,2002_05_NE_MIA,MIA,NE,0,0,0,0,0,0,0,1,1,0
00-0009829,Dorsey Levens,RB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,3,12,0
00-0010007,Kevin Lockett,WR,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,1,1,14,1,0,0,0,0,0,0
00-0010240,Stacey Mack,RB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,3,2,1
00-0010261,Tommy Maddox,QB,2002,5,REG,2002_05_PIT_NO,PIT,NO,22,38,268,3,1,4,-24,0,0,0
00-0010292,Joel Makovicka,FB,2002,5,REG,2002_05_ARI_CAR,ARI,CAR,0,0,0,0,0,0,0,2,10,0
00-0010346,Peyton Manning,QB,2002,5,REG,2002_05_CIN_IND,IND,CIN,21,34,224,2,1,0,0,2,10,1
00-0010442,Curtis Martin,RB,2002,5,REG,2002_05_KC_NYJ,NYJ,KC,0,0,0,0,0,0,0,21,119,1
00-0010455,Jamie Martin,QB,2002,5,REG,2002_05_STL_SF,LA,SF,23,40,232,1,2,1,-7,0,0,0
00-0010668,Keenan McCardell,WR,2002,5,REG,2002_05_TB_ATL,TB,ATL,0,0,0,0,0,0,0,1,3,0
00-0010747,Fred McCrary,RB,2002,5,REG,2002_05_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,1,2,0
00-0011022,Donovan McNabb,QB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,28,48,230,2,0,5,-23,12,100,1
00-0011024,Steve McNair,QB,2002,5,REG,2002_05_WAS_TEN,TEN,WAS,24,39,245,1,3,4,-15,3,26,1
00-0011276,Jim Miller,QB,2002,5,REG,2002_05_GB_CHI,CHI,GB,27,49,353,3,3,3,-18,0,0,0
00-0011463,Chris Mohr,P,2002,5,REG,2002_05_TB_ATL,ATL,TB,0,1,0,0,1,0,0,0,0,0
00-0011727,Johnnie Morton,WR,2002,5,REG,2002_05_KC_NYJ,KC,NYJ,0,0,0,0,0,0,0,2,51,0
00-0011958,Lorenzo Neal,FB,2002,5,REG,2002_05_CIN_IND,CIN,IND,0,0,0,0,0,0,0,1,9,0
00-0012478,Terrell Owens,WR,2002,5,REG,2002_05_STL_SF,SF,LA,0,0,0,0,0,0,0,1,2,0
00-0012642,David Patten,WR,2002,5,REG,2002_05_NE_MIA,NE,MIA,0,0,0,0,0,0,0,1,-1,0
00-0012732,Rodney Peete,QB,2002,5,REG,2002_05_ARI_CAR,CAR,ARI,20,34,196,1,2,2,-10,2,6,0
00-0013013,Michael Pittman,RB,2002,5,REG,2002_05_TB_ATL,TB,ATL,0,0,0,0,0,0,0,19,62,0
00-0013042,Jake Plummer,QB,2002,5,REG,2002_05_ARI_CAR,ARI,CAR,18,40,221,1,1,1,0,3,15,0
00-0013694,Tony Richardson,FB,2002,5,REG,2002_05_KC_NYJ,KC,NYJ,0,0,0,0,0,0,0,1,4,0
00-0014328,Frank Sanders,WR,2002,5,REG,2002_05_ARI_CAR,ARI,CAR,0,0,0,0,0,0,0,1,5,0
00-0015091,Antowain Smith,RB,2002,5,REG,2002_05_NE_MIA,NE,MIA,0,0,0,0,0,0,0,9,14,0
00-0015165,Emmitt Smith,RB,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,0,0,13,70,1
00-0015242,Lamar Smith,RB,2002,5,REG,2002_05_ARI_CAR,CAR,ARI,0,0,0,0,0,0,0,18,49,0
00-0015523,Duce Staley,RB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,13,82,0
00-0015601,Aaron Stecker,RB,2002,5,REG,2002_05_TB_ATL,TB,ATL,0,0,0,0,0,0,0,1,-2,0
00-0015754,Brandon Stokley,WR,2002,5,REG,2002_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,1,9,0
00-0016098,Fred Taylor,RB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,21,48,0
00-0016316,Robert Thomas,FB,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,0,0,1,4,0
00-0016440,James Thrash,WR,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,1,4,0
00-0017162,Hines Ward,WR,2002,5,REG,2002_05_PIT_NO,PIT,NO,0,0,0,0,0,0,0,1,11,0
00-0017486,Tyrone Wheatley,RB,2002,5,REG,2002_05_OAK_BUF,LV,BUF,0,0,0,0,0,0,0,3,5,0
00-0017915,Ricky Williams,RB,2002,5,REG,2002_05_NE_MIA,MIA,NE,0,0,0,0,0,0,0,36,105,0
00-0018333,Danny Wuerffel,QB,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,1,3,11,0,0,0,0,1,3,0
00-0018501,Amos Zereoue,RB,2002,5,REG,2002_05_PIT_NO,PIT,NO,0,0,0,0,0,0,0,5,35,0
00-0019019,Micah Knorr,P,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,0,0,1,-10,0
00-0019057,Jamel White,RB,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,7,34,0
00-0019087,Doug Johnson,QB,2002,5,REG,2002_05_TB_ATL,ATL,TB,13,25,150,0,3,1,0,1,3,0
00-0019100,Brad Hoover,FB,2002,5,REG,2002_05_ARI_CAR,CAR,ARI,0,0,0,0,0,0,0,1,1,0
00-0019109,Scottie Montgomery,WR,2002,5,REG,2002_05_SD_DEN,DEN,LAC,0,0,0,0,0,0,0,1,4,0
00-0019172,Bryan Johnson,FB,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,0,0,0,0,0,0,0,1,0,0
00-0019456,Brian Urlacher,MLB,2002,5,REG,2002_05_GB_CHI,CHI,GB,0,1,0,0,0,0,0,0,0,0
00-0019516,Troy Hambrick,RB,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,0,0,3,10,0
00-0019539,Dante Hall,WR,2002,5,REG,2002_05_KC_NYJ,KC,NYJ,0,0,0,0,0,0,0,1,1,0
00-0019552,Troy Walters,WR,2002,5,REG,2002_05_CIN_IND,IND,CIN,0,0,0,0,0,0,0,1,17,0
00-0019559,Chad Pennington,QB,2002,5,REG,2002_05_KC_NYJ,NYJ,KC,22,29,237,2,1,3,-25,3,3,0
00-0019596,Tom Brady,QB,2002,5,REG,2002_05_NE_MIA,NE,MIA,17,31,240,2,2,3,-32,1,0,0
00-0019610,Reuben Droughns,RB,2002,5,REG,2002_05_SD_DEN,DEN,LAC,0,0,0,0,0,0,0,1,1,0
00-0019614,Michael Wiley,RB,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,1,-4,0,0,0
00-0019623,Tim Rattay,QB,2002,5,REG,2002_05_STL_SF,SF,LA,0,1,0,0,0,0,0,1,-1,0
00-0019643,Ron Dayne,RB,2002,5,REG,2002_05_NYG_DAL,NYG,DAL,0,0,0,0,0,0,0,5,13,0
00-0019650,Dennis Northcutt,WR,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,1,7,0
00-0019693,Jamal Lewis,RB,2002,5,REG,2002_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,26,187,0
00-0019709,Chris Redman,QB,2002,5,REG,2002_05_BAL_CLE,BAL,CLE,19,30,208,2,0,0,0,2,2,0
00-0019721,Travis Taylor,WR,2002,5,REG,2002_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,2,-4,0
00-0019722,J.R. Redmond,RB,2002,5,REG,2002_05_NE_MIA,NE,MIA,0,0,0,0,0,0,0,3,6,0
00-0019808,Kenny Watson,RB,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,0,0,0,0,0,0,0,8,62,0
00-0020173,James Fenderson,RB,2002,5,REG,2002_05_PIT_NO,NO,PIT,0,0,0,0,0,0,0,1,-4,0
00-0020245,Mike Vick,QB,2002,5,REG,2002_05_TB_ATL,ATL,TB,4,12,37,0,0,3,-14,1,1,0
00-0020376,Dee Brown,RB,2002,5,REG,2002_05_ARI_CAR,CAR,ARI,0,0,0,0,0,0,0,1,0,0
00-0020403,Anthony Thomas,RB,2002,5,REG,2002_05_GB_CHI,CHI,GB,0,0,0,0,0,0,0,15,45,0
00-0020404,Quincy Carter,QB,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,23,42,262,1,0,2,-13,5,18,0
00-0020427,Quincy Morgan,WR,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,1,-4,0
00-0020462,LaMont Jordan,RB,2002,5,REG,2002_05_KC_NYJ,NYJ,KC,0,0,0,0,0,0,0,1,1,0
00-0020471,Travis Henry,RB,2002,5,REG,2002_05_OAK_BUF,BUF,LV,0,0,0,0,0,0,0,15,58,1
00-0020474,Kevan Barlow,RB,2002,5,REG,2002_05_STL_SF,SF,LA,0,0,0,0,0,0,0,10,50,0
00-0020494,Santana Moss,WR,2002,5,REG,2002_05_KC_NYJ,NYJ,KC,0,0,0,0,0,0,0,1,8,0
00-0020527,Deuce McAllister,RB,2002,5,REG,2002_05_PIT_NO,NO,PIT,0,0,0,0,0,0,0,23,123,2
00-0020531,Drew Brees,QB,2002,5,REG,2002_05_SD_DEN,LAC,DEN,26,42,235,1,2,0,0,1,7,0
00-0020536,LaDainian Tomlinson,RB,2002,5,REG,2002_05_SD_DEN,LAC,DEN,0,0,0,0,0,0,0,14,48,0
00-0020564,Delvin Joyce,RB,2002,5,REG,2002_05_NYG_DAL,NYG,DAL,0,0,0,0,0,0,0,1,1,0
00-0021031,John Simon,RB,2002,5,REG,2002_05_WAS_TEN,TEN,WAS,0,0,0,0,0,0,0,2,7,0
00-0021048,Damien Anderson,RB,2002,5,REG,2002_05_ARI_CAR,ARI,CAR,0,0,0,0,0,0,0,23,61,0
00-0021150,William Green,RB,2002,5,REG,2002_05_BAL_CLE,CLE,BAL,0,0,0,0,0,0,0,4,2,0
00-0021179,Clinton Portis,RB,2002,5,REG,2002_05_SD_DEN,DEN,LAC,0,0,0,0,0,0,0,20,102,0
00-0021190,Antwaan Randle El,WR,2002,5,REG,2002_05_PIT_NO,PIT,NO,0,0,0,0,0,0,0,1,-10,0
00-0021191,Antonio Bryant,WR,2002,5,REG,2002_05_NYG_DAL,DAL,NYG,0,0,0,0,0,0,0,1,3,0
00-0021209,Lamar Gordon,RB,2002,5,REG,2002_05_STL_SF,LA,SF,0,0,0,0,0,0,0,6,15,0
00-0021216,Brian Westbrook,RB,2002,5,REG,2002_05_PHI_JAX,PHI,JAX,0,0,0,0,0,0,0,1,1,0
00-0021252,Najeh Davenport,RB,2002,5,REG,2002_05_GB_CHI,GB,CHI,0,0,0,0,0,0,0,1,3,0
00-0021314,Chester Taylor,RB,2002,5,REG,2002_05_BAL_CLE,BAL,CLE,0,0,0,0,0,0,0,3,7,0
00-0021376,T.J. Duckett,RB,2002,5,REG,2002_05_TB_ATL,ATL,TB,0,0,0,0,0,0,0,11,52,0
00-0021379,Patrick Ramsey,QB,2002,5,REG,2002_05_WAS_TEN,WAS,TEN,20,34,268,2,0,1,-7,2,1,0
00-0000210,James Allen,RB,2002,6,REG,2002_06_BUF_HOU,HOU,BUF,1,1,5,1,0,0,0,8,21,0
00-0000251,Mike Alstott,FB,2002,6,REG,2002_06_CLE_TB,TB,CLE,0,0,0,0,0,0,0,17,126,2
00-0000745,Tiki Barber,RB,2002,6,REG,2002_06_ATL_NYG,NYG,ATL,0,0,0,0,0,0,0,14,57,0
00-0000942,Fred Beasley,FB,2002,6,REG,2002_06_SF_SEA,SF,SEA,0,0,0,0,0,0,0,2,4,0
00-0001215,Jerome Bettis,RB,2002,6,REG,2002_06_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,21,109,2
00-0001361,Drew Bledsoe,QB,2002,6,REG,2002_06_BUF_HOU,BUF,HOU,19,33,254,2,0,3,-24,3,-2,0
00-0001823,Aaron Brooks,QB,2002,6,REG,2002_06_NO_WAS,NO,WAS,12,23,205,3,1,2,-13,4,-3,0
00-0002110,Mark Brunell,QB,2002,6,REG,2002_06_JAX_TEN,JAX,TEN,3,6,31,0,0,0,0,0,0,0
00-0002846,Larry Centers,FB,2002,6,REG,2002_06_BUF_HOU,BUF,HOU,0,0,0,0,0,0,0,2,16,0
00-0002970,Bob Christian,FB,2002,6,REG,2002_06_ATL_NYG,ATL,NYG,0,0,0,0,0,0,0,1,8,0
00-0003292,Kerry Collins,QB,2002,6,REG,2002_06_ATL_NYG,NYG,ATL,20,31,204,1,1,3,-14,2,-3,0
00-0003396,Curtis Conway,WR,2002,6,REG,2002_06_KC_SD,LAC,KC,0,0,0,0,0,0,0,1,11,1
00-0003400,Ernie Conwell,TE,2002,6,REG,2002_06_OAK_STL,LA,LV,0,0,0,0,0,0,0,1,1,0
00-0003535,Tim Couch,QB,2002,6,REG,2002_06_CLE_TB,CLE,TB,20,40,151,0,1,2,-17,0,0,0
00-0003663,Zack Crockett,RB,2002,6,REG,2002_06_OAK_STL,LV,LA,0,0,0,0,0,0,0,1,0,0
00-0003739,Daunte Culpepper,QB,2002,6,REG,2002_06_DET_MIN,MIN,DET,27,36,295,2,1,1,-4,7,39,1
00-0004052,Stephen Davis,RB,2002,6,REG,2002_06_NO_WAS,WAS,NO,0,0,0,0,0,0,0,14,51,1
00-0004293,Trent Dilfer,QB,2002,6,REG,2002_06_SF_SEA,SEA,SF,21,31,212,1,2,1,-1,3,21,0
00-0004304,Corey Dillon,RB,2002,6,REG,2002_06_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,17,57,1
00-0004541,Donald Driver,WR,2002,6,REG,2002_06_GB_NE,GB,NE,0,0,0,0,0,0,0,1,5,0
00-0004640,Warrick Dunn,RB,2002,6,REG,2002_06_ATL_NYG,ATL,NYG,0,0,0,0,0,0,0,6,8,0
00-0004673,Tim Dwight,WR,2002,6,REG,2002_06_KC_SD,LAC,KC,0,0,0,0,0,0,0,2,37,1
00-0004768,Marc Edwards,FB,2002,6,REG,2002_06_GB_NE,NE,GB,0,0,0,0,0,0,0,1,2,0
00-0004774,Robert Edwards,RB,2002,6,REG,2002_06_MIA_DEN,MIA,DEN,0,0,0,0,0,0,0,1,2,0
00-0005091,Kevin Faulk,RB,2002,6,REG,2002_06_GB_NE,NE,GB,0,0,0,0,0,0,0,3,20,0
00-0005092,Marshall Faulk,RB,2002,6,REG,2002_06_OAK_STL,LA,LV,0,0,0,0,0,0,0,26,158,0
00-0005106,Brett Favre,QB,2002,6,REG,2002_06_GB_NE,GB,NE,17,27,147,3,0,1,-4,1,5,0
00-0005180,Jay Fiedler,QB,2002,6,REG,2002_06_MIA_DEN,MIA,DEN,19,29,210,0,1,1,-9,1,-9,0
00-0005741,Rich Gannon,QB,2002,6,REG,2002_06_OAK_STL,LV,LA,30,45,332,1,2,4,-30,3,3,0
00-0005755,Jeff Garcia,QB,2002,6,REG,2002_06_SF_SEA,SF,SEA,16,29,202,2,0,2,-12,7,48,0
00-0005779,Charlie Garner,RB,2002,6,REG,2002_06_OAK_STL,LV,LA,0,0,0,0,0,0,0,10,61,0
00-0005883,Eddie George,RB,2002,6,REG,2002_06_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,31,113,1
00-0006305,Ahman Green,RB,2002,6,REG,2002_06_GB_NE,GB,NE,0,0,0,0,0,0,0,31,136,1
00-0006355,Trent Green,QB,2002,6,REG,2002_06_KC_SD,KC,LAC,17,29,236,3,2,1,-5,4,25,0
00-0006423,Brian Griese,QB,2002,6,REG,2002_06_MIA_DEN,DEN,MIA,27,46,335,1,2,3,-36,3,19,0
00-0006627,Az-Zahir Hakim,WR,2002,6,REG,2002_06_DET_MIN,DET,MIN,0,0,0,0,0,0,0,1,10,0
00-0007180,Garrison Hearst,RB,2002,6,REG,2002_06_SF_SEA,SF,SEA,0,0,0,0,0,0,0,10,41,0
00-0007308,Craig Hentrich,P,2002,6,REG,2002_06_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,1,5,0
00-0007468,Ike Hilliard,WR,2002,6,REG,2002_06_ATL_NYG,NYG,ATL,0,0,0,0,0,0,0,1,7,0
00-0007661,Priest Holmes,RB,2002,6,REG,2002_06_KC_SD,KC,LAC,0,0,0,0,0,0,0,23,63,1
00-0008241,Edgerrin James,RB,2002,6,REG,2002_06_BAL_IND,IND,BAL,0,0,0,0,0,0,0,17,43,0
00-0008442,Brad Johnson,QB,2002,6,REG,2002_06_CLE_TB,TB,CLE,15,32,194,0,1,0,0,1,5,0
00-0009288,Terry Kirby,RB,2002,6,REG,2002_06_OAK_STL,LV,LA,0,0,0,0,0,0,0,2,3,0
00-0009311,Jon Kitna,QB,2002,6,REG,2002_06_PIT_CIN,CIN,PIT,23,35,222,0,3,5,-32,4,4,0
00-0010261,Tommy Maddox,QB,2002,6,REG,2002_06_PIT_CIN,PIT,CIN,16,25,216,1,2,2,-19,0,0,0
00-0010346,Peyton Manning,QB,2002,6,REG,2002_06_BAL_IND,IND,BAL,30,40,284,1,1,5,-27,2,17,0
00-0010974,James McKnight,WR,2002,6,REG,2002_06_MIA_DEN,MIA,DEN,0,0,0,0,0,0,0,1,16,0
00-0011024,Steve McNair,QB,2002,6,REG,2002_06_JAX_TEN,TEN,JAX,26,36,226,1,0,1,-8,5,22,0
00-0012732,Rodney Peete,QB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,9,15,84,1,0,0,0,2,9,0
00-0013013,Michael Pittman,RB,2002,6,REG,2002_06_CLE_TB,TB,CLE,0,0,0,0,0,0,0,16,53,0
00-0013694,Tony Richardson,FB,2002,6,REG,2002_06_KC_SD,KC,LAC,0,0,0,0,0,0,0,1,0,0
00-0014450,Cory Schlesinger,FB,2002,6,REG,2002_06_DET_MIN,DET,MIN,0,0,0,0,0,0,0,3,-1,0
00-0015091,Antowain Smith,RB,2002,6,REG,2002_06_GB_NE,NE,GB,0,0,0,0,0,0,0,13,75,0
00-0015165,Emmitt Smith,RB,2002,6,REG,2002_06_CAR_DAL,DAL,CAR,0,0,0,0,0,0,0,13,59,0
00-0015242,Lamar Smith,RB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,0,0,0,0,0,0,0,25,81,0
00-0015601,Aaron Stecker,RB,2002,6,REG,2002_06_CLE_TB,TB,CLE,0,0,0,0,0,0,0,3,11,0
00-0015698,James Stewart,RB,2002,6,REG,2002_06_DET_MIN,DET,MIN,0,0,0,0,0,0,0,10,42,0
00-0015830,Mack Strong,FB,2002,6,REG,2002_06_SF_SEA,SEA,SF,0,0,0,0,0,0,0,2,6,0
00-0015980,Reggie Swinton,WR,2002,6,REG,2002_06_CAR_DAL,DAL,CAR,0,0,0,0,0,0,0,1,23,0
00-0016098,Fred Taylor,RB,2002,6,REG,2002_06_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,19,59,0
00-0016683,Tom Tupa,P,2002,6,REG,2002_06_CLE_TB,TB,CLE,0,0,0,0,0,0,0,1,-9,0
00-0017162,Hines Ward,WR,2002,6,REG,2002_06_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,1,20,0
00-0017486,Tyrone Wheatley,RB,2002,6,REG,2002_06_OAK_STL,LV,LA,0,0,0,0,0,0,0,1,-2,0
00-0017892,Moe Williams,RB,2002,6,REG,2002_06_DET_MIN,MIN,DET,0,0,0,0,0,0,0,2,4,1
00-0017915,Ricky Williams,RB,2002,6,REG,2002_06_MIA_DEN,MIA,DEN,0,0,0,0,0,0,0,20,49,2
00-0018501,Amos Zereoue,RB,2002,6,REG,2002_06_PIT_CIN,PIT,CIN,0,0,0,0,0,0,0,10,51,0
00-0019057,Jamel White,RB,2002,6,REG,2002_06_CLE_TB,CLE,TB,0,0,0,0,0,0,0,9,38,0
00-0019087,Doug Johnson,QB,2002,6,REG,2002_06_ATL_NYG,ATL,NYG,19,25,257,1,0,2,-11,1,15,1
00-0019100,Brad Hoover,FB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,0,0,0,0,0,0,0,1,7,0
00-0019455,Peter Warrick,WR,2002,6,REG,2002_06_PIT_CIN,CIN,PIT,0,0,0,0,0,0,0,3,17,0
00-0019466,Curtis Keaton,RB,2002,6,REG,2002_06_NO_WAS,NO,WAS,0,0,0,0,0,0,0,1,1,0
00-0019516,Troy Hambrick,RB,2002,6,REG,2002_06_CAR_DAL,DAL,CAR,0,0,0,0,0,0,0,3,15,0
00-0019539,Dante Hall,WR,2002,6,REG,2002_06_KC_SD,KC,LAC,0,0,0,0,0,0,0,1,0,0
00-0019576,Mike Green,RB,2002,6,REG,2002_06_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,3,12,0
00-0019594,Mike Anderson,RB,2002,6,REG,2002_06_MIA_DEN,DEN,MIA,0,0,0,0,0,0,0,5,17,0
00-0019596,Tom Brady,QB,2002,6,REG,2002_06_GB_NE,NE,GB,24,44,183,1,3,2,-17,5,26,0
00-0019599,Marc Bulger,QB,2002,6,REG,2002_06_OAK_STL,LA,LV,14,21,186,3,0,3,-22,4,-1,1
00-0019614,Michael Wiley,RB,2002,6,REG,2002_06_CAR_DAL,DAL,CAR,0,0,0,0,0,0,0,3,13,0
00-0019643,Ron Dayne,RB,2002,6,REG,2002_06_ATL_NYG,NYG,ATL,0,0,0,0,0,0,0,9,43,0
00-0019647,Shaun Alexander,RB,2002,6,REG,2002_06_SF_SEA,SEA,SF,0,0,0,0,0,0,0,25,96,1
00-0019693,Jamal Lewis,RB,2002,6,REG,2002_06_BAL_IND,BAL,IND,0,0,0,0,0,0,0,21,75,2
00-0019709,Chris Redman,QB,2002,6,REG,2002_06_BAL_IND,BAL,IND,15,28,163,0,1,3,-24,1,6,0
00-0019794,Aveion Cason,RB,2002,6,REG,2002_06_DET_MIN,DET,MIN,0,0,0,0,0,0,0,2,2,0
00-0019831,Nick Goings,RB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,0,0,0,0,0,0,0,2,9,0
00-0020376,Dee Brown,RB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,0,0,0,0,0,0,0,2,9,0
00-0020404,Quincy Carter,QB,2002,6,REG,2002_06_CAR_DAL,DAL,CAR,15,32,225,2,1,6,-51,4,27,0
00-0020427,Quincy Morgan,WR,2002,6,REG,2002_06_CLE_TB,CLE,TB,0,0,0,0,0,0,0,1,0,0
00-0020434,Chris Weinke,QB,2002,6,REG,2002_06_CAR_DAL,CAR,DAL,7,12,114,0,0,0,0,2,-5,0
00-0020471,Travis Henry,RB,2002,6,REG,2002_06_BUF_HOU,BUF,HOU,0,0,0,0,0,0,0,28,159,2
00-0020474,Kevan Barlow,RB,2002,6,REG,2002_06_SF_SEA,SF,SEA,0,0,0,0,0,0,0,12,68,1
00-0020514,Michael Bennett,RB,2002,6,REG,2002_06_DET_MIN,MIN,DET,0,0,0,0,0,0,0,16,68,0
00-0020516,Todd Heap,TE,2002,6,REG,2002_06_BAL_IND,BAL,IND,0,0,0,0,0,0,0,1,14,0
00-0020527,Deuce McAllister,RB,2002,6,REG,2002_06_NO_WAS,NO,WAS,0,0,0,0,0,0,0,29,121,0
00-0020531,Drew Brees,QB,2002,6,REG,2002_06_KC_SD,LAC,KC,28,41,319,2,2,1,-7,5,27,0
00-0020536,LaDainian Tomlinson,RB,2002,6,REG,2002_06_KC_SD,LAC,KC,0,0,0,0,0,0,0,20,78,1
