player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0022901,Ernest Wilford,WR,2005,11,REG,2005_11_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,0,5,0,47,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022909,Roy Williams,WR,2005,11,REG,2005_11_DET_DAL,DET,DAL,0,0,0,0,0,0,0,0,0,0,0,0,5,0,72,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022910,Lee Evans,WR,2005,11,REG,2005_11_BUF_SD,BUF,LAC,0,0,0,0,0,0,0,0,0,0,0,0,4,0,69,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022912,J.P. Losman,QB,2005,11,REG,2005_11_BUF_SD,BUF,LAC,20,36,168,1,1,6,-31,2,30,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022921,Larry Fitzgerald,WR,2005,11,REG,2005_11_ARI_STL,ARI,LA,0,0,0,0,0,0,0,1,9,0,0,0,9,0,104,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022926,Chris Perry,RB,2005,11,REG,2005_11_IND_CIN,CIN,IND,0,0,0,0,0,0,0,8,82,0,3,0,4,0,41,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022942,Philip Rivers,QB,2005,11,REG,2005_11_BUF_SD,LAC,BUF,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022943,Benjamin Watson,TE,2005,11,REG,2005_11_NO_NE,NE,NO,0,0,0,0,0,0,0,0,0,0,0,0,4,0,66,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0022954,Ben Graham,P,2005,11,REG,2005_11_NYJ_DEN,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,154,150,58,3
00-0023060,Chris Kluwe,P,2005,11,REG,2005_11_MIN_GB,MIN,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,193,172,42,2
00-0023074,Samkon Gado,RB,2005,11,REG,2005_11_MIN_GB,GB,MIN,0,0,0,0,0,0,0,10,7,0,1,0,1,0,30,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023192,Tyson Thompson,RB,2005,11,REG,2005_11_DET_DAL,DAL,DET,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023217,Adam Bergen,TE,2005,11,REG,2005_11_ARI_STL,ARI,LA,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023234,Michael Koenen,P,2005,11,REG,2005_11_TB_ATL,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,2,77,75,40,0
00-0023252,Robbie Gould,K,2005,11,REG,2005_11_CAR_CHI,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,39,0,0,2,0,0,0,1,1,0,0,0,,0
00-0023437,Ronnie Brown,RB,2005,11,REG,2005_11_MIA_CLE,MIA,CLE,0,0,0,0,0,0,0,12,56,0,3,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023438,Braylon Edwards,WR,2005,11,REG,2005_11_MIA_CLE,CLE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,6,0,90,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023440,Cadillac Williams,RB,2005,11,REG,2005_11_TB_ATL,TB,ATL,0,0,0,0,0,0,0,19,116,1,6,0,3,0,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023442,Troy Williamson,WR,2005,11,REG,2005_11_MIN_GB,MIN,GB,0,0,0,0,0,0,0,1,8,0,0,0,1,0,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023456,Matt Jones,WR,2005,11,REG,2005_11_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023457,Mark Clayton,WR,2005,11,REG,2005_11_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023462,Roddy White,WR,2005,11,REG,2005_11_TB_ATL,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,4,0,108,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023465,Heath Miller,TE,2005,11,REG,2005_11_PIT_BAL,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023470,Reggie Brown,WR,2005,11,REG,2005_11_PHI_NYG,PHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,3,0,88,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023479,J.J. Arrington,RB,2005,11,REG,2005_11_ARI_STL,ARI,LA,0,0,0,0,0,0,0,11,45,1,2,0,2,0,23,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023490,Roscoe Parrish,WR,2005,11,REG,2005_11_BUF_SD,BUF,LAC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023502,Charlie Frye,QB,2005,11,REG,2005_11_MIA_CLE,CLE,MIA,6,11,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023503,Courtney Roby,WR,2005,11,REG,2005_11_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023506,Alex Smith,TE,2005,11,REG,2005_11_TB_ATL,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023518,Chris Henry,WR,2005,11,REG,2005_11_IND_CIN,CIN,IND,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023531,Brandon Jones,WR,2005,11,REG,2005_11_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023534,Dustin Colquitt,P,2005,11,REG,2005_11_KC_HOU,KC,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,159,102,48,1
00-0023541,Kyle Orton,QB,2005,11,REG,2005_11_CAR_CHI,CHI,CAR,15,26,136,1,1,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023544,Marion Barber,RB,2005,11,REG,2005_11_DET_DAL,DAL,DET,0,0,0,0,0,0,0,15,53,2,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023545,Brandon Jacobs,RB,2005,11,REG,2005_11_PHI_NYG,NYG,PHI,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023547,Ciatrick Fason,RB,2005,11,REG,2005_11_MIN_GB,MIN,GB,0,0,0,0,0,0,0,5,7,1,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023561,Alvin Pearman,RB,2005,11,REG,2005_11_JAX_TEN,JAX,TEN,0,0,0,0,0,0,0,1,3,0,0,0,2,0,18,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023564,Darren Sproles,RB,2005,11,REG,2005_11_BUF_SD,LAC,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023570,Roydell Williams,WR,2005,11,REG,2005_11_JAX_TEN,TEN,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023591,Justin Green,RB,2005,11,REG,2005_11_PIT_BAL,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023615,Cedric Houston,RB,2005,11,REG,2005_11_NYJ_DEN,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023625,Dante Ridgeway,WR,2005,11,REG,2005_11_NYJ_DEN,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023630,Joel Dreessen,TE,2005,11,REG,2005_11_NYJ_DEN,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023642,Reggie Hodges,P,2005,11,REG,2005_11_PHI_NYG,PHI,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,171,163,43,2
00-0023658,LeRon McCoy,WR,2005,11,REG,2005_11_ARI_STL,ARI,LA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023679,Billy Bajema,TE,2005,11,REG,2005_11_SEA_SF,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0023683,Madison Hedgecock,FB,2005,11,REG,2005_11_ARI_STL,LA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000108,David Akers,K,2005,12,REG,2005_12_GB_PHI,PHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,44,0,0,3,1,0,0,1,1,0,0,0,,0
00-0000251,Mike Alstott,FB,2005,12,REG,2005_12_CHI_TB,TB,CHI,0,0,0,0,0,0,0,3,8,1,1,0,2,0,14,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000745,Tiki Barber,RB,2005,12,REG,2005_12_NYG_SEA,NYG,SEA,0,0,0,0,0,0,0,26,151,0,7,0,5,0,27,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0000754,Bryan Barker,P,2005,12,REG,2005_12_STL_HOU,LA,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,166,136,52,1
00-0001157,Mitch Berger,P,2005,12,REG,2005_12_NO_NYJ,NO,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,214,181,50,2
00-0001215,Jerome Bettis,RB,2005,12,REG,2005_12_PIT_IND,PIT,IND,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001231,Josh Bidwell,P,2005,12,REG,2005_12_CHI_TB,TB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,292,251,52,2
00-0001361,Drew Bledsoe,QB,2005,12,REG,2005_12_DEN_DAL,DAL,DEN,29,44,232,2,2,1,-3,3,2,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001627,Corey Bradford,WR,2005,12,REG,2005_12_STL_HOU,HOU,LA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001661,Kyle Brady,TE,2005,12,REG,2005_12_JAX_ARI,JAX,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001823,Aaron Brooks,QB,2005,12,REG,2005_12_NO_NYJ,NO,NYJ,17,23,181,3,0,1,-9,2,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0001980,Kris Brown,K,2005,12,REG,2005_12_STL_HOU,HOU,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,39,0,0,2,0,0,0,3,3,0,0,0,,0
00-0002068,Troy Brown,WR,2005,12,REG,2005_12_NE_KC,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002099,Isaac Bruce,WR,2005,12,REG,2005_12_STL_HOU,LA,HOU,0,0,0,0,0,0,0,0,0,0,0,0,4,0,94,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002102,Mark Bruener,TE,2005,12,REG,2005_12_STL_HOU,HOU,LA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002110,Mark Brunell,QB,2005,12,REG,2005_12_SD_WAS,WAS,LAC,17,27,194,1,0,2,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002159,Shawn Bryson,RB,2005,12,REG,2005_12_ATL_DET,DET,ATL,0,0,0,0,0,0,0,6,26,0,2,0,5,0,18,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0002655,John Carney,K,2005,12,REG,2005_12_NO_NYJ,NO,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,0,0,0,,0
00-0003035,Desmond Clark,TE,2005,12,REG,2005_12_CHI_TB,CHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003136,Mike Cloud,RB,2005,12,REG,2005_12_NE_KC,NE,KC,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003292,Kerry Collins,QB,2005,12,REG,2005_12_MIA_OAK,LV,MIA,21,37,226,0,2,7,-41,2,23,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0003501,Jose Cortez,K,2005,12,REG,2005_12_SF_TEN,SF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2,2,0,0,0,,0
00-0003663,Zack Crockett,RB,2005,12,REG,2005_12_MIA_OAK,LV,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004052,Stephen Davis,RB,2005,12,REG,2005_12_CAR_BUF,CAR,BUF,0,0,0,0,0,0,0,6,22,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004091,Phil Dawson,K,2005,12,REG,2005_12_CLE_MIN,CLE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,2,0,0,0,0,0,1,31,31,31,1
00-0004161,Jake Delhomme,QB,2005,12,REG,2005_12_CAR_BUF,CAR,BUF,20,27,191,1,0,1,-9,1,-1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004293,Trent Dilfer,QB,2005,12,REG,2005_12_CLE_MIN,CLE,MIN,23,35,214,1,2,5,-30,1,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004541,Donald Driver,WR,2005,12,REG,2005_12_GB_PHI,GB,PHI,0,0,0,0,0,0,0,1,4,0,0,0,3,0,50,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004640,Warrick Dunn,RB,2005,12,REG,2005_12_ATL_DET,ATL,DET,0,0,0,0,0,0,0,17,116,0,5,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004673,Tim Dwight,WR,2005,12,REG,2005_12_NE_KC,NE,KC,0,0,0,0,0,0,0,2,17,0,2,0,5,0,76,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0004811,Jason Elam,K,2005,12,REG,2005_12_DEN_DAL,DEN,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,1,0,0,0,0,3,3,0,0,0,,0
00-0004915,Bobby Engram,WR,2005,12,REG,2005_12_NYG_SEA,SEA,NYG,0,0,0,0,0,0,0,0,0,0,0,0,6,0,34,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005092,Marshall Faulk,RB,2005,12,REG,2005_12_STL_HOU,LA,HOU,0,0,0,0,0,0,0,1,5,0,1,0,1,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005101,Christian Fauria,TE,2005,12,REG,2005_12_NE_KC,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005106,Brett Favre,QB,2005,12,REG,2005_12_GB_PHI,GB,PHI,15,33,171,1,2,1,-7,1,4,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005113,Jeff Feagles,P,2005,12,REG,2005_12_NYG_SEA,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,261,241,52,1
00-0005229,Jim Finn,FB,2005,12,REG,2005_12_NYG_SEA,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005589,Gus Frerotte,QB,2005,12,REG,2005_12_MIA_OAK,MIA,LV,18,31,261,2,1,3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005720,Joey Galloway,WR,2005,12,REG,2005_12_CHI_TB,TB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,7,0,138,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005755,Jeff Garcia,QB,2005,12,REG,2005_12_ATL_DET,DET,ATL,14,24,154,1,1,2,-10,1,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0005771,Chris Gardocki,P,2005,12,REG,2005_12_PIT_IND,PIT,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,276,200,55,1
00-0006043,Terry Glenn,WR,2005,12,REG,2005_12_DEN_DAL,DAL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,4,0,56,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006101,Tony Gonzalez,TE,2005,12,REG,2005_12_NE_KC,KC,NE,0,0,0,0,0,0,0,0,0,0,0,0,4,0,63,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006355,Trent Green,QB,2005,12,REG,2005_12_NE_KC,KC,NE,19,26,323,1,0,2,-15,4,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006662,John Hall,K,2005,12,REG,2005_12_SD_WAS,WAS,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,0,0,1,0,0,0,2,2,0,0,0,,0
00-0006666,Lamont Hall,TE,2005,12,REG,2005_12_NO_NYJ,NO,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0006799,Chris Hanson,P,2005,12,REG,2005_12_JAX_ARI,JAX,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,156,116,51,1
00-0006800,Jason Hanson,K,2005,12,REG,2005_12_ATL_DET,DET,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,,0
00-0007024,Marvin Harrison,WR,2005,12,REG,2005_12_PIT_IND,IND,PIT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,128,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007091,Matt Hasselbeck,QB,2005,12,REG,2005_12_NYG_SEA,SEA,NYG,21,37,249,2,1,3,-21,2,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007213,Steve Heiden,TE,2005,12,REG,2005_12_CLE_MIN,CLE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,5,0,55,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007308,Craig Hentrich,P,2005,12,REG,2005_12_SF_TEN,TEN,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,229,184,56,0
00-0007681,Torry Holt,WR,2005,12,REG,2005_12_STL_HOU,LA,HOU,0,0,0,0,0,0,0,0,0,0,0,0,10,0,130,1,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0007744,Joe Horn,WR,2005,12,REG,2005_12_NO_NYJ,NO,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008196,Terry Jackson,RB,2005,12,REG,2005_12_SF_TEN,SF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008241,Edgerrin James,RB,2005,12,REG,2005_12_PIT_IND,IND,PIT,0,0,0,0,0,0,0,29,124,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008442,Brad Johnson,QB,2005,12,REG,2005_12_CLE_MIN,MIN,CLE,19,28,207,3,1,2,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008561,Keyshawn Johnson,WR,2005,12,REG,2005_12_DEN_DAL,DAL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,6,0,59,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0008962,Joe Jurevicius,WR,2005,12,REG,2005_12_NYG_SEA,SEA,NYG,0,0,0,0,0,0,0,0,0,0,0,0,8,0,137,2,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0009028,John Kasay,K,2005,12,REG,2005_12_CAR_BUF,CAR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25,0,2,0,0,0,0,1,1,0,0,0,,0
00-0009163,Eddie Kennison,WR,2005,12,REG,2005_12_NE_KC,KC,NE,0,0,0,0,0,0,0,1,-5,0,0,0,3,0,65,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0009842,Chad Lewis,TE,2005,12,REG,2005_12_GB_PHI,PHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010072,Ryan Longwell,K,2005,12,REG,2005_12_GB_PHI,GB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,0,0,0,,0
00-0010333,Kris Mangum,TE,2005,12,REG,2005_12_CAR_BUF,CAR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010346,Peyton Manning,QB,2005,12,REG,2005_12_PIT_IND,IND,PIT,15,25,245,2,1,2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010373,Olindo Mare,K,2005,12,REG,2005_12_MIA_OAK,MIA,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,0,1,0,0,0,0,4,4,0,0,0,,0
00-0010442,Curtis Martin,RB,2005,12,REG,2005_12_NO_NYJ,NYJ,NO,0,0,0,0,0,0,0,24,91,0,4,0,3,0,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010455,Jamie Martin,QB,2005,12,REG,2005_12_STL_HOU,LA,HOU,2,3,14,0,0,2,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010500,Derrick Mason,WR,2005,12,REG,2005_12_BAL_CIN,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,3,0,58,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0010609,Brad Maynard,P,2005,12,REG,2005_12_CHI_TB,CHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,351,284,52,2
00-0010668,Keenan McCardell,WR,2005,12,REG,2005_12_SD_WAS,LAC,WAS,0,0,0,0,0,0,0,0,0,0,0,0,5,0,45,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0011024,Steve McNair,QB,2005,12,REG,2005_12_SF_TEN,TEN,SF,23,41,343,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0011279,Josh Miller,P,2005,12,REG,2005_12_NE_KC,NE,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,145,125,54,1
00-0011551,Dave Moore,TE,2005,12,REG,2005_12_CHI_TB,TB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0011626,Brian Moorman,P,2005,12,REG,2005_12_CAR_BUF,BUF,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,193,148,55,2
00-0011727,Johnnie Morton,WR,2005,12,REG,2005_12_SF_TEN,SF,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
