player_id,player_display_name,position,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_fumbles_lost,receptions,targets,receiving_yards,receiving_tds,receiving_first_downs,receiving_fumbles_lost,fg_made,fg_att,fg_long,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,pat_made,pat_att,pt_att,pt_yards,pt_net_yards,pt_long,pt_inside_20
00-0034351,Dallas Goedert,TE,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,5,5,61,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034364,Jordan Akins,TE,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,4,19,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034383,Dalton Schultz,TE,2024,11,REG,2024_11_HOU_DAL,HOU,DAL,0,0,0,0,0,0,0,0,0,0,0,0,5,7,33,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034386,Justin Watson,WR,2024,11,REG,2024_11_KC_BUF,KC,BUF,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034407,Ray-Ray McCloud,WR,2024,11,REG,2024_11_ATL_DEN,ATL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,6,6,46,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034437,Logan Cooke,P,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,267,237,61,3
00-0034487,Trent Sherfield,WR,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034613,Tanner Hudson,TE,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034646,Brandon Powell,WR,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034721,Corey Bojorquez,P,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,228,174,52,1
00-0034753,Mark Andrews,TE,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034791,Nick Chubb,RB,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,11,50,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034794,Jason Sanders,K,2024,11,REG,2024_11_LV_MIA,MIA,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,46,0,0,1,1,0,0,4,4,0,0,0,,0
00-0034796,Lamar Jackson,QB,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,16,33,207,1,1,2,-2,4,46,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034798,Durham Smythe,TE,2024,11,REG,2024_11_LV_MIA,MIA,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034827,DJ Moore,WR,2024,11,REG,2024_11_GB_CHI,CHI,GB,0,0,0,0,0,0,0,1,5,0,0,0,7,7,62,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034829,Mike Gesicki,TE,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034837,Calvin Ridley,WR,2024,11,REG,2024_11_MIN_TEN,TEN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,4,6,58,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034844,Saquon Barkley,RB,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,26,146,2,7,0,2,3,52,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034854,KhaDarel Hodge,WR,2024,11,REG,2024_11_ATL_DEN,ATL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034857,Josh Allen,QB,2024,11,REG,2024_11_KC_BUF,BUF,KC,27,40,262,1,1,0,0,12,55,1,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034860,Dante Pettis,WR,2024,11,REG,2024_11_CLE_NO,NO,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034869,Sam Darnold,QB,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,20,32,246,2,0,2,-10,8,18,1,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034960,Jakobi Meyers,WR,2024,11,REG,2024_11_LV_MIA,LV,MIA,0,0,0,0,0,0,0,1,20,0,1,0,4,6,28,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034972,Alexander Mattison,RB,2024,11,REG,2024_11_LV_MIA,LV,MIA,0,0,0,0,0,0,0,5,19,0,1,0,3,3,50,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034975,Justice Hill,RB,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,2,13,0,0,0,4,7,28,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0034981,Foster Moreau,TE,2024,11,REG,2024_11_CLE_NO,NO,CLE,0,0,0,0,0,0,0,0,0,0,0,0,3,4,50,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035140,Mecole Hardman,WR,2024,11,REG,2024_11_KC_BUF,KC,BUF,0,0,0,0,0,0,0,1,9,0,0,0,2,3,12,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035190,AJ Cole,P,2024,11,REG,2024_11_LV_MIA,LV,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,54,54,54,1
00-0035192,Joey Slye,K,2024,11,REG,2024_11_LA_NE,NE,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,0,1,1,1,0,0,1,2,0,0,0,,0
00-0035208,Olamide Zaccheaus,WR,2024,11,REG,2024_11_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035216,Diontae Johnson,WR,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035229,T.J. Hockenson,TE,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,2,3,13,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035249,Josh Oliver,TE,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,3,3,34,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035261,Tony Pollard,RB,2024,11,REG,2024_11_MIN_TEN,TEN,MIN,0,0,0,0,0,0,0,9,15,0,1,0,2,4,14,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035269,Matt Gay,K,2024,11,REG,2024_11_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,56,0,0,0,2,1,0,1,1,0,0,0,,0
00-0035289,Gardner Minshew,QB,2024,11,REG,2024_11_LV_MIA,LV,MIA,30,43,282,2,1,3,-14,2,7,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035406,Lil'Jordan Humphrey,WR,2024,11,REG,2024_11_ATL_DEN,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,4,4,52,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035537,Ty Johnson,RB,2024,11,REG,2024_11_KC_BUF,BUF,KC,0,0,0,0,0,0,0,5,18,0,2,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035567,Craig Reynolds,RB,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,2,21,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035628,D'Ernest Johnson,RB,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035631,Drew Sample,TE,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,1,-4,0,0,0,1,2,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035640,DK Metcalf,WR,2024,11,REG,2024_11_SEA_SF,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,7,9,70,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035659,Terry McLaurin,WR,2024,11,REG,2024_11_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035676,A.J. Brown,WR,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,5,8,65,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035685,David Montgomery,RB,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,15,75,2,7,0,3,3,20,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035689,Dawson Knox,TE,2024,11,REG,2024_11_KC_BUF,BUF,KC,0,0,0,0,0,0,0,0,0,0,0,0,4,6,40,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035700,Josh Jacobs,RB,2024,11,REG,2024_11_GB_CHI,GB,CHI,0,0,0,0,0,0,0,18,76,1,5,0,4,5,58,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035719,Deebo Samuel Sr.,WR,2024,11,REG,2024_11_SEA_SF,SF,SEA,0,0,0,0,0,0,0,1,-1,0,0,0,4,7,22,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035806,JaMycal Hasty,RB,2024,11,REG,2024_11_LA_NE,NE,LA,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0035821,Corliss Waitman,P,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,226,197,71,1
00-0035889,Tommy Townsend,P,2024,11,REG,2024_11_HOU_DAL,HOU,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,210,190,59,3
00-0036040,Juwan Johnson,TE,2024,11,REG,2024_11_CLE_NO,NO,CLE,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036139,Rico Dowdle,RB,2024,11,REG,2024_11_HOU_DAL,DAL,HOU,0,0,0,0,0,0,0,10,28,0,1,0,2,5,6,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036158,J.K. Dobbins,RB,2024,11,REG,2024_11_CIN_LAC,LAC,CIN,0,0,0,0,0,0,0,11,56,2,3,0,1,1,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036162,Tyler Bass,K,2024,11,REG,2024_11_KC_BUF,BUF,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,0,1,0,0,0,3,4,0,0,0,,0
00-0036182,Nick Westbrook-Ikhine,WR,2024,11,REG,2024_11_MIN_TEN,TEN,MIN,0,0,0,0,0,0,0,0,0,0,0,0,2,6,117,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036196,Gabe Davis,WR,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036212,Tua Tagovailoa,QB,2024,11,REG,2024_11_LV_MIA,MIA,LV,28,36,288,3,0,2,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036223,Jonathan Taylor,RB,2024,11,REG,2024_11_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,24,57,0,2,0,1,2,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036244,Colby Parkinson,TE,2024,11,REG,2024_11_LA_NE,LA,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036252,Michael Pittman,WR,2024,11,REG,2024_11_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,5,8,46,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036259,Jauan Jennings,WR,2024,11,REG,2024_11_SEA_SF,SF,SEA,0,0,0,0,0,0,0,0,0,0,0,0,10,11,91,1,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036264,Jordan Love,QB,2024,11,REG,2024_11_GB_CHI,GB,CHI,13,17,261,1,1,1,-1,4,18,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036275,D'Andre Swift,RB,2024,11,REG,2024_11_GB_CHI,CHI,GB,0,0,0,0,0,0,0,14,71,1,2,0,2,2,13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036290,Cole Kmet,TE,2024,11,REG,2024_11_GB_CHI,CHI,GB,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036309,Darnell Mooney,WR,2024,11,REG,2024_11_ATL_DEN,ATL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,2,4,27,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036313,Braden Mann,P,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,133,126,51,1
00-0036322,Justin Jefferson,WR,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,0,0,0,0,0,6,8,81,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036328,Antonio Gibson,RB,2024,11,REG,2024_11_LA_NE,NE,LA,0,0,0,0,0,0,0,4,18,0,1,0,1,1,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036331,Devin Duvernay,WR,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036355,Justin Herbert,QB,2024,11,REG,2024_11_CIN_LAC,LAC,CIN,17,36,297,2,0,2,-17,5,65,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036358,CeeDee Lamb,WR,2024,11,REG,2024_11_HOU_DAL,DAL,HOU,0,0,0,0,0,0,0,1,13,0,1,0,8,12,93,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036387,Jalen Reagor,WR,2024,11,REG,2024_11_CIN_LAC,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036389,Jalen Hurts,QB,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,18,28,221,0,0,2,-15,10,39,1,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036407,Jerry Jeudy,WR,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,6,11,142,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036410,Tee Higgins,WR,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,9,13,148,1,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036414,Cam Akers,RB,2024,11,REG,2024_11_MIN_TEN,MIN,TEN,0,0,0,0,0,0,0,10,25,0,1,0,2,2,11,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036415,Van Jefferson,WR,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036422,Adam Trautman,TE,2024,11,REG,2024_11_ATL_DEN,DEN,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036442,Joe Burrow,QB,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,28,50,356,3,0,3,-14,2,28,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036510,Kenny Yeboah,TE,2024,11,REG,2024_11_IND_NYJ,NYJ,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036527,DJ Turner,WR,2024,11,REG,2024_11_LV_MIA,LV,MIA,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036534,Shane Zylstra,TE,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036550,Rashod Bateman,WR,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036554,Nico Collins,WR,2024,11,REG,2024_11_HOU_DAL,HOU,DAL,0,0,0,0,0,0,0,0,0,0,0,0,4,7,54,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036590,Quintin Morris,TE,2024,11,REG,2024_11_KC_BUF,BUF,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036613,Jaylen Waddle,WR,2024,11,REG,2024_11_LV_MIA,MIA,LV,0,0,0,0,0,0,0,0,0,0,0,0,2,3,37,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036626,Dyami Brown,WR,2024,11,REG,2024_11_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036628,John Bates,TE,2024,11,REG,2024_11_WAS_PHI,WAS,PHI,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036630,Tylan Wallace,WR,2024,11,REG,2024_11_BAL_PIT,BAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036637,Noah Gray,TE,2024,11,REG,2024_11_KC_BUF,KC,BUF,0,0,0,0,0,0,0,0,0,0,0,0,4,5,23,2,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036640,Zach Davidson,TE,2024,11,REG,2024_11_KC_BUF,BUF,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036754,Brock Wright,TE,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036849,Tutu Atwell,WR,2024,11,REG,2024_11_LA_NE,LA,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036854,Evan McPherson,K,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,27,0,2,0,0,0,0,3,3,0,0,0,,0
00-0036862,Ben Skowronek,WR,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036875,Rhamondre Stevenson,RB,2024,11,REG,2024_11_LA_NE,NE,LA,0,0,0,0,0,0,0,20,73,0,3,0,4,4,16,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036876,Kylen Granson,TE,2024,11,REG,2024_11_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036887,Luke Farrell,TE,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036893,Najee Harris,RB,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,18,63,0,5,0,4,5,30,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036894,Pat Freiermuth,TE,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036900,Ja'Marr Chase,WR,2024,11,REG,2024_11_CIN_LAC,CIN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,7,13,75,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036912,DeVonta Smith,WR,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,4,6,29,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036913,Kadarius Toney,WR,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036919,Kenny Gainwell,RB,2024,11,REG,2024_11_WAS_PHI,PHI,WAS,0,0,0,0,0,0,0,4,43,0,2,0,1,1,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036945,Justin Fields,QB,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036963,Amon-Ra St. Brown,WR,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,1,-4,0,0,0,11,11,161,2,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036970,Kyle Pitts,TE,2024,11,REG,2024_11_ATL_DEN,ATL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036972,Mac Jones,QB,2024,11,REG,2024_11_JAX_DET,JAX,DET,17,29,138,0,1,1,-9,2,7,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036973,Travis Etienne,RB,2024,11,REG,2024_11_JAX_DET,JAX,DET,0,0,0,0,0,0,0,12,27,0,1,0,3,3,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036980,Elijah Moore,WR,2024,11,REG,2024_11_CLE_NO,CLE,NO,0,0,0,0,0,0,0,0,0,0,0,0,6,8,66,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036984,Trey Sermon,RB,2024,11,REG,2024_11_IND_NYJ,IND,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036988,Josh Palmer,WR,2024,11,REG,2024_11_CIN_LAC,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,2,4,23,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0036997,Javonte Williams,RB,2024,11,REG,2024_11_ATL_DEN,DEN,ATL,0,0,0,0,0,0,0,9,59,1,4,0,4,5,28,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037207,Mike Caliendo,G,2024,11,REG,2024_11_KC_BUF,KC,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037224,Cameron Dicker,K,2024,11,REG,2024_11_CIN_LAC,LAC,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,53,1,0,0,0,1,0,4,4,0,0,0,,0
00-0037228,Jaylen Warren,RB,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,9,41,0,2,0,4,4,27,0,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037231,Kevin Austin Jr.,WR,2024,11,REG,2024_11_CLE_NO,NO,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037238,Drake London,WR,2024,11,REG,2024_11_ATL_DEN,ATL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,3,7,61,0,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037240,Jameson Williams,WR,2024,11,REG,2024_11_JAX_DET,DET,JAX,0,0,0,0,0,0,0,1,2,0,0,0,4,6,124,1,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
00-0037247,George Pickens,WR,2024,11,REG,2024_11_BAL_PIT,PIT,BAL,0,0,0,0,0,0,0,0,0,0,0,0,8,12,89,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
